"id","tif_district","project_name","address","developer","project_description","cdc_date","coc_date","approved_amount","total_project_cost","tif_subsidy_percentage","affordable_units","ward","community_area","x_coordinate","y_coordinate","latitude","longitude","location"
"16886","Wilson Yard","Uplift HS IGA with CPS 2023","900 W Wilson Av","CPS","Intergovernmental Agreement (�IGA�) in order to provide Tax Increment Financing (�TIF�) funds from the Wilson Yard TIF District to reimburse the Chicago Board of Education for improvements at Uplift Community High School.

The project includes revising the configuration of landscape areas, provide new concrete and stone paving and provide a new feature wall in the new central plaza. The total estimated cost of the project is $910,000.","2023-09-14T00:00:00.000",,"910000","910000","100",,"46","Uptown","1169403.401199575","1930780.6849586451","41.9655741182","-87.6525219084","
,  
(41.96557411818722, -87.65252190843069)"
"1373","49th Street/St. Lawrence Avenue","Willard Square","4915 S Saint Lawrence Av","Willard Square Apartments LLC","Located in the Grand Boulevard community area, the project includes the construction of fifteen 3-story six unit buildings, two 3-story, 3-unit  buildings and one 3-story, 4-unit building, with approximately 100 dwelling units and related facilities.","1996-07-31T00:00:00.000",,"3457564","11388438","30.36","25","4","Grand Boulevard","1181129.0596506842","1872482.5063336717","41.8053375695","-87.611213454","
,  
(41.8053375694944, -87.61121345400585)"
"1248","Chatham Ridge","Havens - 87th Parnell","8505 S Parnell Av","Lakeshore 87th St Homes L.P.","Located in Auburn Gresham, the project includes construction of 99 single family residential units.  The project consists of site preparation, infrastructure improvements, and reconstruction of Parnell Avenue from 83rd to 87th Street.","2001-10-31T00:00:00.000","2007-04-14T00:00:00.000","7190000","28845118","24.93",,"21","Auburn Gresham","1174154.7201176018","1848406.8982449363","41.7394292948","-87.6375067292","
,  
(41.73942929482598, -87.63750672915647)"
"1669","Wilson Yard","Hazel Winthrop Apts","4509 N Hazel St",,"Located in the Uptown community, the project includes acquisition and rehabilitation of four buildings containing 30 multi-family affordable units.  The rehabilitation will include new roofs, windows, kitchens, and upgrades to existing HVAC systems.  The project will also include building amenities such as family activities center and exercise room.","2011-03-10T00:00:00.000","2013-04-22T00:00:00.000","2425000","11987400","20.23","30","46","Uptown","1169488.854057235","1930192.797246549","41.9639590725","-87.6522249012","
,  
(41.96395907248526, -87.65222490119726)"
"11037","24th/Michigan","IGA - CBE - National Teachers Academy Field","2300 S Dearborn St","Chicago Public Schools","National Teachers Academy and Community Field - IGA pending","2016-01-13T00:00:00.000",,"4600000","4600000","100",,"3","Near South Side","1176314.7134601742","1889071.168012676","41.8509678693","-87.6283711303","
,  
(41.85096786933982, -87.6283711302595)"
"11067","Pulaski Corridor","IGA - CBE - Ames Elementary","1920 N Hamlin Av","Chicago Public Schools","Intergovernmental agreement with Chicago Board of Education for provision of Tax Increment Financing (TIF) assistance for improvements and grade expansion at Marine Leadership Academy at Ames School.","2015-09-15T00:00:00.000",,"4500000","5108000","88.1",,"26","Logan Square","1150696.7793552787","1912593.822858145","41.9160551929","-87.7217794533","
,  
(41.91605519289756, -87.72177945326514)"
"1260","Chatham Ridge","IGA - CBE - Simeon - HS","8235 S Vincennes Av","Chicago Public Schools","An intergovernmental agreement between the City of Chicago and Chicago Board of Education.","2003-03-01T00:00:00.000",,"16000000","45840048","34.9",,"6","Chatham","1174618.1272280393","1850184.560278475","41.7442971331","-87.6357560921","
,  
(41.74429713306096, -87.63575609207416)"
"13989","Madden/Wells","Oakwood Shores 3-1","552 E 38th St",,"Located in Oakland community area, the project includes construction of 51-units of mixed income on two scattered sites; 552-564 East 38th Street and 616-630 East Pershing Road.  The project is a part of CHA's Madden Wells Plan for Transformation.","2021-11-17T00:00:00.000",,"2000000","21681525","9.22","34","4","Douglas","1180641.6525031114","1879944.2332684065","41.8258243639","-87.6127715685","
,  
(41.82582436393611, -87.61277156849452)"
"14781","Foster and California","IGA - CPD - River Park","5100 N Francisco Av","Chicago Park District","The installation of the non-motorized boat storage with pathway infrastructure and water access to support existing and expanding paddling programming. Site improvements at River Park will create accessible pathways to the boat launch which will be equipped to support individuals with physical disabilities.","2021-06-25T00:00:00.000",,"950000","950000","100",,"40","Lincoln Square","1156074.3446715593","1933774.1006432746","41.9740683837","-87.701448853","
,  
(41.97406838369125, -87.70144885297742)"
"1376","24th/Michigan","Hilliard Homes - II","2030 S State St","Hilliard Homes ll LP","Located in the Near South Side community, the project is a second phase of renovating two residential structures containing 327 affordable apartments with all units at 60% area median income.     NOTE:......Due to the various discrepancies noted on the FY 2017 Tenant Profile Compliance Reports (TPCR) , we are currently unable to verify the actual number of 31-50% or 51-60% AMI designated Units. For instance, while the Regulatory Agreement states that at least 20% (or 67) of the 327 Units shall be occupied by Low Income Families (51-60% AMI), the actual TPCR states there are over 597 Low Income Family Units at various AMI%'s.  Explanations are required from Property Management. --- dvh 12/20/17.","2005-03-09T00:00:00.000",,"1540000","51112000","3.01","327","3","Near South Side","1176604.6422967396","1890373.5034950408","41.854535033","-87.6272677388","
,  
(41.85453503296495, -87.62726773880271)"
"15725","Pilsen","Frazier ES IGA with CPS Roof/Windows/Masonry June 2022","1900 W 23rd St","CPS","IGA with CPS for improvements to Roof/Windows/Masonry for Frazier ES.","2022-07-20T00:00:00.000","2025-01-15T00:00:00.000","6000000","6000000","100",,"25","Lower West Side","1164042.1736731385","1888805.9994449625","41.8505078598","-87.6734212617","
,  
(41.85050785981925, -87.67342126172662)"
"1253","Goose Island","Republic Windows","930 W Evergreen Av","Republic Windows & Doors, Inc.","Located in the Near North Side community area, the project includes construction of 325,000 square foot window fabrication and office facility on a 15 acre site.  The project also includes infrastructure and other related improvements.","1996-09-11T00:00:00.000",,"9132000","36987715","24.69",,"27","Near North Side","1169579.2738729762","1908715.0780901078","41.9050212623","-87.6525195444","
,  
(41.905021262318606, -87.65251954438537)"
"13843","Foster and California","CPS-IGA Budlong Elementary School","2701 W Foster Av","Chicago Public Schools","Located in Lincoln Square, the project includes replacing the existing crumb rubber turf field with new organic infill.","2020-05-20T00:00:00.000",,"300000","300000","100",,"40","Lincoln Square","1157387.173408606","1934388.0865629974","41.9757265185","-87.6966044271","
,  
(41.97572651851171, -87.69660442713682)"
"1670","Humboldt Park Commercial","Resurrection University","1431 N Claremont Av","Saint Mary and Elizabeth Medical Center; and Resurrection University","Located in West Town, the project consists of the relocation of Resurrection University from Oak Park to the former Saint Elizabeth Hospital. Resurrection University will occupy parts of the first floor, which will include a new student lounge and library. The campus also will occupy the 6th, 7th, and 8th floors for classrooms, administration, an advanced simulation lab, faculty space and staff offices.","2011-09-08T00:00:00.000","2014-05-02T00:00:00.000","4738179","13537654","35",,"1","West Town","1160516.423687001","1909594.5700419284","41.9076272075","-87.6857857586","
,  
(41.907627207523525, -87.68578575863826)"
"10964",,"IGA - CBE - Jones - HS III","603 S State St","Chicago Public Schools","This project is to renovate the existing Jones Academic High School building in order to increase the campus capacity to 1,770 students. This project will renovate the existing building built in 1967 for use by Jones Academic High School students. The renovation consists of exterior improvements including a new roof, brick and concrete work, and exterior painting as well as a walkway between the new construction and the existing building. Interior improvements to facilitate the educational programs, to comply with ADA and other safety related compliance, and interior painting are also included in the scope. New lighting, upgraded wireless connectivity, improved security and public address systems, correction of HVAC deficiencies, electrical power improvements, and plumbing improvements are also proposed.","2014-11-05T00:00:00.000",,"8700000","8700000","100",,"4","Loop","1176491.6974809824","1897644.9096977476","41.8744907897","-87.6274628461","
,  
(41.87449078973808, -87.62746284608279)"
"12263","LaSalle Central","Riverside (Point) Park  II","444 W Lake St",,"The Riverside Park II project is located in the LaSalle Central TIF District. The project consist of the construction of 1.5 acre park along the Chicago River over the Metra rail line tracks and a 450-foot river walk promenade.","2008-05-13T00:00:00.000",,"29500000","41265400","71.49",,"34","Near West Side","1173096.5501764982","1901749.3953673425","41.8858297038","-87.6398064356","
,  
(41.88582970383457, -87.63980643561894)"
"1286","72nd Street and Cicero Avenue Area,Greater Southwest Industrial (West)","Tootsie Roll","7401 S Cicero Av","Tootsie Roll Industries, Inc. et al","Located in West Lawn community, the project consists of rehabilitating a 2 million square foot manufacturing, distribution, and warehouse facility.  The project also includes 500,000 square foot expansion and environmental remediation.","1993-11-17T00:00:00.000",,"43400000","217000000","20",,"18","West Lawn","1145714.6909450237","1855226.7548923371","41.7587279977","-87.7415356623","
,  
(41.75872799769038, -87.74153566231715)"
"15550","35th/Halsted","Armour ES IGA with CPS Chimney Stack 2022","950 W 33rd St","CPS","Ordinance authorizing the City to enter into an Intergovernmental Agreement with the Chicago Board of Education in order to provide Tax Increment Financing (TIF) funds to reimburse Chicago Public Schools (CPS) for the costs associated with the shortening of the schools� chimney stacks to address structural stability concerns.","2022-05-23T00:00:00.000",,"750000","750000","100",,"11","Bridgeport","1170301.5032018614","1883160.0722535823","41.834880643","-87.6506131851","
,  
(41.83488064297997, -87.65061318507078)"
"1420","Near South","Lakefront SRO - Wabash","1521 S Wabash Av","South Loop L.P. and Lakefront Single Room Occupancy Corp.","The project includes the construction of 207 unit residential building for low and middle income tenants.  The project will also consist of parking facilities, job training center, and landscaping on adjacent site.","1998-04-29T00:00:00.000",,"580500","16833900","3.45",,"3","Near South Side","1177054.3249772368","1892851.4456712021","41.8613245128","-87.6255422594","
,  
(41.86132451284019, -87.62554225942642)"
"12109","47th/State","XS Tennis Village RDA Amendment","5256 S State St","XS Tennis","The Project will consist of an approximately 116,363 square foot two-story tennis and sports facility featuring approximately 12 indoor tennis courts, 1 indoor basketball court, an approximately 2,220 square foot fitness center, temporary basketball courts, classrooms, training space, 7 multi-purpose rooms, locker rooms, reception area, players' lounge, a pro shop and an observation deck, (ii) 15 regulation size outdoor tennis courts, an outdoor track and 2 outdoor basketball courts, (iii) a separate 1,000 square foot clubhouse, and (iv) a parking lot including a dedicated drop-off area, visitor parking, and secure member parking for approximately 160 vehicles.  XS has purchased the land from the CHA and St. Mary's Church.  The RDA amendment is being amended to allow for additional financing to cover budget gap caused by cost overruns, to extend the completion deadline to 2017 and to change the payment structure from 3 payments to 2 payments; TIF assistance amount is not changing.","2017-01-25T00:00:00.000",,"2943793","16808250","17.51",,"3","Washington Park","1177131.0441266475","1869991.6619014982","41.7985936994","-87.6259516082","
,  
(41.79859369940406, -87.62595160817123)"
